Location;Means of Transportation;TimeFrame;DataFormat;Data;Fips
Crown Heights South;Carpool, Taxi, Other;2021;Percent;0,07126;309
Crown Heights South;Bicycle;2021;Percent;0,03007;309
Crown Heights South;Work at Home;2021;Percent;0,26803;309
East Flatbush;Public Transit;2021;Percent;0,52594;317
East Flatbush;Walking;2021;Percent;0,04249;317
East Flatbush;Driving Alone;2021;Percent;0,22069;317
East Flatbush;Carpool, Taxi, Other;2021;Percent;0,08896;317
East Flatbush;Bicycle;2021;Percent;0,00705;317
East Flatbush;Work at Home;2021;Percent;0,11487;317
East Harlem;Public Transit;2021;Percent;0,48439;111
East Harlem;Driving Alone;2021;Percent;0,08943;111
East Harlem;Walking;2021;Percent;0,11871;111
East Harlem;Carpool, Taxi, Other;2021;Percent;0,05493;111
East Harlem;Work at Home;2021;Percent;0,2368;111
East Harlem;Bicycle;2021;Percent;0,01574;111
East New York;Driving Alone;2021;Percent;0,25293;305
East New York;Public Transit;2021;Percent;0,4842;305
East New York;Walking;2021;Percent;0,03249;305
East New York;Carpool, Taxi, Other;2021;Percent;0,06854;305
East New York;Bicycle;2021;Percent;0,00352;305
East New York;Work at Home;2021;Percent;0,15831;305
East Tremont;Bicycle;2021;Percent;0,01134;206
East Tremont;Carpool, Taxi, Other;2021;Percent;0,07291;206
East Tremont;Work at Home;2021;Percent;0,08087;206
East Tremont;Walking;2021;Percent;0,08565;206
East Tremont;Driving Alone;2021;Percent;0,23209;206
East Tremont;Public Transit;2021;Percent;0,51714;206
Elmhurst/Corona;Public Transit;2021;Percent;0,62833;404
Elmhurst/Corona;Walking;2021;Percent;0,09843;404
Elmhurst/Corona;Driving Alone;2021;Percent;0,13201;404
Elmhurst/Corona;Carpool, Taxi, Other;2021;Percent;0,06664;404
Elmhurst/Corona;Bicycle;2021;Percent;0,00555;404
Elmhurst/Corona;Work at Home;2021;Percent;0,06903;404
Flatbush/Midwood;Work at Home;2021;Percent;0,24172;314
Flatbush/Midwood;Bicycle;2021;Percent;0,01231;314
Flatbush/Midwood;Carpool, Taxi, Other;2021;Percent;0,09106;314
Flatbush/Midwood;Walking;2021;Percent;0,07211;314
Flatbush/Midwood;Public Transit;2021;Percent;0,38896;314
Flatbush/Midwood;Driving Alone;2021;Percent;0,19384;314
Flushing;Work at Home;2021;Percent;0,17421;407
Flushing;Bicycle;2021;Percent;0,01498;407
Flushing;Carpool, Taxi, Other;2021;Percent;0,11865;407
Flushing;Walking;2021;Percent;0,08914;407
Flushing;Public Transit;2021;Percent;0,23917;407
Flushing;Driving Alone;2021;Percent;0,36385;407
Fort Greene/Brooklyn Hts;Work at Home;2021;Percent;0,46324;302
Fort Greene/Brooklyn Hts;Bicycle;2021;Percent;0,03607;302
Fort Greene/Brooklyn Hts;Carpool, Taxi, Other;2021;Percent;0,03209;302
Fort Greene/Brooklyn Hts;Walking;2021;Percent;0,10457;302
Fort Greene/Brooklyn Hts;Driving Alone;2021;Percent;0,08806;302
Fort Greene/Brooklyn Hts;Public Transit;2021;Percent;0,27596;302
Fresh Meadows/Briarwood;Public Transit;2021;Percent;0,24683;408
Fresh Meadows/Briarwood;Driving Alone;2021;Percent;0,39327;408
Fresh Meadows/Briarwood;Carpool, Taxi, Other;2021;Percent;0,0984;408
Fresh Meadows/Briarwood;Walking;2021;Percent;0,0792;408
Fresh Meadows/Briarwood;Bicycle;2021;Percent;0;408
Fresh Meadows/Briarwood;Work at Home;2021;Percent;0,1823;408
Greenwich Village;Bicycle;2021;Percent;0,02523;102
Greenwich Village;Work at Home;2021;Percent;0,43402;102
Greenwich Village;Carpool, Taxi, Other;2021;Percent;0,02933;102
Greenwich Village;Walking;2021;Percent;0,20327;102
Greenwich Village;Driving Alone;2021;Percent;0,03517;102
Greenwich Village;Public Transit;2021;Percent;0,27298;102
Howard Beach;Public Transit;2021;Percent;0,26912;410
Howard Beach;Walking;2021;Percent;0,05216;410
Howard Beach;Driving Alone;2021;Percent;0,46247;410
Howard Beach;Carpool, Taxi, Other;2021;Percent;0,09287;410
Howard Beach;Bicycle;2021;Percent;0;410
Howard Beach;Work at Home;2021;Percent;0,12337;410
Hunts Point;Public Transit;2021;Percent;0,57903;202
Hunts Point;Driving Alone;2021;Percent;0,12358;202
Hunts Point;Walking;2021;Percent;0,10841;202
Hunts Point;Carpool, Taxi, Other;2021;Percent;0,08104;202
Hunts Point;Work at Home;2021;Percent;0,10297;202
Hunts Point;Bicycle;2021;Percent;0,00498;202
Jackson Heights;Work at Home;2021;Percent;0,1392;403
Jackson Heights;Bicycle;2021;Percent;0,02311;403
Jackson Heights;Carpool, Taxi, Other;2021;Percent;0,07056;403
Jackson Heights;Walking;2021;Percent;0,07371;403
Jackson Heights;Public Transit;2021;Percent;0,47647;403
Jackson Heights;Driving Alone;2021;Percent;0,21696;403
Jamaica/St. Albans;Public Transit;2021;Percent;0,41028;412
Jamaica/St. Albans;Walking;2021;Percent;0,03264;412
Jamaica/St. Albans;Driving Alone;2021;Percent;0,40123;412
Jamaica/St. Albans;Carpool, Taxi, Other;2021;Percent;0,06856;412
Jamaica/St. Albans;Bicycle;2021;Percent;0,00051;412
Jamaica/St. Albans;Work at Home;2021;Percent;0,08678;412
Lower East Side;Public Transit;2021;Percent;0,36432;103
Lower East Side;Driving Alone;2021;Percent;0,04915;103
Lower East Side;Walking;2021;Percent;0,22021;103
Lower East Side;Carpool, Taxi, Other;2021;Percent;0,03125;103
Lower East Side;Work at Home;2021;Percent;0,29731;103
Lower East Side;Bicycle;2021;Percent;0,03777;103
Manhattanville;Public Transit;2021;Percent;0,43237;109
Manhattanville;Driving Alone;2021;Percent;0,06118;109
Manhattanville;Walking;2021;Percent;0,1525;109
Manhattanville;Carpool, Taxi, Other;2021;Percent;0,01327;109
Manhattanville;Work at Home;2021;Percent;0,32457;109
Manhattanville;Bicycle;2021;Percent;0,01611;109
Midtown Business District;Public Transit;2021;Percent;0,29711;105
Midtown Business District;Driving Alone;2021;Percent;0,05455;105
Midtown Business District;Walking;2021;Percent;0,20373;105
Midtown Business District;Carpool, Taxi, Other;2021;Percent;0,0458;105
Midtown Business District;Work at Home;2021;Percent;0,35695;105
Midtown Business District;Bicycle;2021;Percent;0,04186;105
Morrisania;Bicycle;2021;Percent;0,01134;203
Morrisania;Carpool, Taxi, Other;2021;Percent;0,07291;203
Morrisania;Work at Home;2021;Percent;0,08087;203
Morrisania;Walking;2021;Percent;0,08565;203
Morrisania;Driving Alone;2021;Percent;0,23209;203
Morrisania;Public Transit;2021;Percent;0,51714;203
Mott Haven;Bicycle;2021;Percent;0,00498;201
Mott Haven;Work at Home;2021;Percent;0,10297;201
Mott Haven;Carpool, Taxi, Other;2021;Percent;0,08104;201
Mott Haven;Walking;2021;Percent;0,10841;201
Mott Haven;Driving Alone;2021;Percent;0,12358;201
Mott Haven;Public Transit;2021;Percent;0,57903;201
Murray Hill/Stuyvesant;Bicycle;2021;Percent;0,01446;106
Murray Hill/Stuyvesant;Work at Home;2021;Percent;0,48098;106
Murray Hill/Stuyvesant;Carpool, Taxi, Other;2021;Percent;0,04191;106
Murray Hill/Stuyvesant;Walking;2021;Percent;0,20477;106
Murray Hill/Stuyvesant;Driving Alone;2021;Percent;0,04175;106
Murray Hill/Stuyvesant;Public Transit;2021;Percent;0,21614;106
Park Slope;Work at Home;2021;Percent;0,53269;306
Park Slope;Bicycle;2021;Percent;0,02419;306
Park Slope;Carpool, Taxi, Other;2021;Percent;0,02659;306
Park Slope;Walking;2021;Percent;0,08659;306
Park Slope;Driving Alone;2021;Percent;0,05938;306
Park Slope;Public Transit;2021;Percent;0,27057;306
Pelham Parkway;Bicycle;2021;Percent;0,00601;211
Pelham Parkway;Work at Home;2021;Percent;0,12501;211
Pelham Parkway;Carpool, Taxi, Other;2021;Percent;0,07416;211
Pelham Parkway;Walking;2021;Percent;0,05791;211
Pelham Parkway;Driving Alone;2021;Percent;0,32318;211
Pelham Parkway;Public Transit;2021;Percent;0,41374;211
Queens Village;Work at Home;2021;Percent;0,15381;413
Queens Village;Bicycle;2021;Percent;0,00053;413
Queens Village;Carpool, Taxi, Other;2021;Percent;0,09742;413
Queens Village;Walking;2021;Percent;0,00929;413
Queens Village;Public Transit;2021;Percent;0,25553;413
Queens Village;Driving Alone;2021;Percent;0,48342;413
Rego Park/Forest Hills;Public Transit;2021;Percent;0,35637;406
Rego Park/Forest Hills;Walking;2021;Percent;0,04959;406
Rego Park/Forest Hills;Driving Alone;2021;Percent;0,22627;406
Rego Park/Forest Hills;Carpool, Taxi, Other;2021;Percent;0,06058;406
Rego Park/Forest Hills;Bicycle;2021;Percent;0,00746;406
Rego Park/Forest Hills;Work at Home;2021;Percent;0,29972;406
Ridgewood/Glendale;Work at Home;2021;Percent;0,18066;405
Ridgewood/Glendale;Bicycle;2021;Percent;0,01711;405
Ridgewood/Glendale;Carpool, Taxi, Other;2021;Percent;0,09973;405
Ridgewood/Glendale;Driving Alone;2021;Percent;0,29703;405
Ridgewood/Glendale;Walking;2021;Percent;0,05072;405
Ridgewood/Glendale;Public Transit;2021;Percent;0,35474;405
Riverdale;Bicycle;2021;Percent;0,00327;208
Riverdale;Carpool, Taxi, Other;2021;Percent;0,05823;208
Riverdale;Work at Home;2021;Percent;0,20724;208
Riverdale;Walking;2021;Percent;0,09066;208
Riverdale;Driving Alone;2021;Percent;0,25668;208
Riverdale;Public Transit;2021;Percent;0,38392;208
Sheepshead Bay;Driving Alone;2021;Percent;0,27113;315
Sheepshead Bay;Public Transit;2021;Percent;0,3132;315
Sheepshead Bay;Walking;2021;Percent;0,10446;315
Sheepshead Bay;Carpool, Taxi, Other;2021;Percent;0,08115;315
Sheepshead Bay;Bicycle;2021;Percent;0,01323;315
Sheepshead Bay;Work at Home;2021;Percent;0,21683;315
South Beach;Work at Home;2021;Percent;0,19392;502
South Beach;Bicycle;2021;Percent;0,00053;502
South Beach;Carpool, Taxi, Other;2021;Percent;0,09957;502
South Beach;Walking;2021;Percent;0,01366;502
South Beach;Driving Alone;2021;Percent;0,50772;502
South Beach;Public Transit;2021;Percent;0,1846;502
St. George;Public Transit;2021;Percent;0,21359;501
St. George;Driving Alone;2021;Percent;0,43618;501
St. George;Walking;2021;Percent;0,04048;501
St. George;Carpool, Taxi, Other;2021;Percent;0,14283;501
St. George;Bicycle;2021;Percent;0,00151;501
St. George;Work at Home;2021;Percent;0,16541;501
Sunnyside/Woodside;Public Transit;2021;Percent;0,44714;402
Sunnyside/Woodside;Walking;2021;Percent;0,06076;402
Sunnyside/Woodside;Driving Alone;2021;Percent;0,15276;402
Sunnyside/Woodside;Carpool, Taxi, Other;2021;Percent;0,05963;402
Sunnyside/Woodside;Bicycle;2021;Percent;0,01071;402
Sunnyside/Woodside;Work at Home;2021;Percent;0,269;402
Sunset Park;Driving Alone;2021;Percent;0,14548;307
Sunset Park;Public Transit;2021;Percent;0,39054;307
Sunset Park;Walking;2021;Percent;0,13235;307
Sunset Park;Carpool, Taxi, Other;2021;Percent;0,07211;307
Sunset Park;Bicycle;2021;Percent;0,02231;307
Sunset Park;Work at Home;2021;Percent;0,23722;307
The Rockaways;Public Transit;2021;Percent;0,23412;414
The Rockaways;Walking;2021;Percent;0,08942;414
The Rockaways;Driving Alone;2021;Percent;0,42138;414
The Rockaways;Carpool, Taxi, Other;2021;Percent;0,09675;414
The Rockaways;Bicycle;2021;Percent;0,011;414
The Rockaways;Work at Home;2021;Percent;0,14732;414
Tottenville;Public Transit;2021;Percent;0,16591;503
Tottenville;Driving Alone;2021;Percent;0,57777;503
Tottenville;Walking;2021;Percent;0,01801;503
Tottenville;Carpool, Taxi, Other;2021;Percent;0,0883;503
Tottenville;Bicycle;2021;Percent;0;503
Tottenville;Work at Home;2021;Percent;0,15;503
Unionport/Soundview;Public Transit;2021;Percent;0,48449;209
Unionport/Soundview;Driving Alone;2021;Percent;0,27154;209
Unionport/Soundview;Walking;2021;Percent;0,0833;209
Unionport/Soundview;Work at Home;2021;Percent;0,10154;209
Unionport/Soundview;Carpool, Taxi, Other;2021;Percent;0,05298;209
Unionport/Soundview;Bicycle;2021;Percent;0,00615;209
Upper East Side;Bicycle;2021;Percent;0,00617;108
Upper East Side;Work at Home;2021;Percent;0,38316;108
Upper East Side;Carpool, Taxi, Other;2021;Percent;0,07;108
Upper East Side;Walking;2021;Percent;0,20871;108
Upper East Side;Driving Alone;2021;Percent;0,05515;108
Upper East Side;Public Transit;2021;Percent;0,2768;108
Upper West Side;Public Transit;2021;Percent;0,29809;107
Upper West Side;Driving Alone;2021;Percent;0,04653;107
Upper West Side;Walking;2021;Percent;0,10989;107
Upper West Side;Carpool, Taxi, Other;2021;Percent;0,03188;107
Upper West Side;Work at Home;2021;Percent;0,45648;107
Upper West Side;Bicycle;2021;Percent;0,05714;107
Washington Heights;Bicycle;2021;Percent;0,02197;112
Washington Heights;Work at Home;2021;Percent;0,24004;112
Washington Heights;Carpool, Taxi, Other;2021;Percent;0,05833;112
Washington Heights;Walking;2021;Percent;0,09356;112
Washington Heights;Driving Alone;2021;Percent;0,09356;112
Washington Heights;Public Transit;2021;Percent;0,49254;112
Williamsbridge;Public Transit;2021;Percent;0,37373;212
Williamsbridge;Driving Alone;2021;Percent;0,37218;212
Williamsbridge;Walking;2021;Percent;0,04019;212
Williamsbridge;Carpool, Taxi, Other;2021;Percent;0,09496;212
Williamsbridge;Work at Home;2021;Percent;0,11392;212
Williamsbridge;Bicycle;2021;Percent;0,00502;212
Williamsburg/Greenpoint;Public Transit;2021;Percent;0,2778;301
Williamsburg/Greenpoint;Driving Alone;2021;Percent;0,0844;301
Williamsburg/Greenpoint;Walking;2021;Percent;0,08783;301
Williamsburg/Greenpoint;Carpool, Taxi, Other;2021;Percent;0,04699;301
Williamsburg/Greenpoint;Bicycle;2021;Percent;0,02819;301
Williamsburg/Greenpoint;Work at Home;2021;Percent;0,47479;301
Woodhaven;Work at Home;2021;Percent;0,13121;409
Woodhaven;Bicycle;2021;Percent;0,00598;409
Woodhaven;Carpool, Taxi, Other;2021;Percent;0,0929;409
Woodhaven;Driving Alone;2021;Percent;0,29852;409
Woodhaven;Walking;2021;Percent;0,05773;409
Woodhaven;Public Transit;2021;Percent;0,41365;409
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
