Location;Age Group;TimeFrame;DataFormat;Data;Fips
Mott Haven;Youth 18 to 24 Years;2011;Number;13892.94451;201
;;;;;
Mott Haven;Adults 25 Years and Older;2012;Number;56249.68446;201
;;;;;
Mott Haven;Children Under 18 Years;2012;Number;30029.02731;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2012;Number;14516.74573;201
;;;;;
Mott Haven;Adults 25 Years and Older;2013;Number;59089.25311;201
;;;;;
Mott Haven;Children Under 18 Years;2013;Number;31751.48254;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2013;Number;12878.94924;201
;;;;;
Mott Haven;Adults 25 Years and Older;2014;Number;61713.67399;201
;;;;;
Mott Haven;Children Under 18 Years;2014;Number;31107.31229;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2014;Number;13573.40551;201
;;;;;
Mott Haven;Adults 25 Years and Older;2015;Number;62124.062;201
;;;;;
Mott Haven;Children Under 18 Years;2015;Number;29408.379;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2015;Number;13626.704;201
;;;;;
Mott Haven;Adults 25 Years and Older;2016;Number;62446.87079;201
;;;;;
Mott Haven;Children Under 18 Years;2016;Number;30176.601;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2016;Number;13291.79221;201
;;;;;
Mott Haven;Adults 25 Years and Older;2017;Number;62623.27803;201
;;;;;
Mott Haven;Children Under 18 Years;2017;Number;25835.55537;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2017;Number;11067.37955;201
;;;;;
Mott Haven;Adults 25 Years and Older;2018;Number;64142.04306;201
;;;;;
Mott Haven;Children Under 18 Years;2018;Number;29069.13725;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2018;Number;11181.95529;201
;;;;;
Mott Haven;Adults 25 Years and Older;2019;Number;60433.60841;201
;;;;;
Mott Haven;Children Under 18 Years;2019;Number;23265.2397;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2019;Number;9759.30657;201
;;;;;
Mott Haven;Children Under 18 Years;2021;Number;27614;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2021;Number;9602;201
;;;;;
Mott Haven;Adults 25 Years and Older;2021;Number;64346;201
;;;;;
Mott Haven;Children Under 18 Years;2022;Number;21142;201
;;;;;
Mott Haven;Youth 18 to 24 Years;2022;Number;10579;201
;;;;;
Mott Haven;Adults 25 Years and Older;2022;Number;60872;201
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2005;Number;126135;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2005;Number;13075;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2005;Number;7059;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2006;Number;117399;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2006;Number;11947;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2006;Number;9625;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2007;Number;120069;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2007;Number;14985;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2007;Number;9349;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2008;Number;125016;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2008;Number;13581;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2008;Number;10535;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2009;Number;128675;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2009;Number;13753;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2009;Number;13099;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2010;Number;109194;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2010;Number;13929;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2010;Number;21921;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2011;Number;116303;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2011;Number;10473;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2011;Number;20981;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2012;Number;115529;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2012;Number;10245;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2012;Number;15383;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2013;Number;119623;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2013;Number;10769;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2013;Number;16677;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2014;Number;117040;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2014;Number;10714;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2014;Number;15595;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2015;Number;114077;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2015;Number;9003;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2015;Number;17495;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2016;Number;111262;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2016;Number;15024;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2016;Number;14876;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2017;Number;117953;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2017;Number;11256;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2017;Number;20465;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2018;Number;114489;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2018;Number;13186;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2018;Number;15907;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2019;Number;119515;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2019;Number;13828;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2019;Number;15139;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2021;Number;15617;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2021;Number;15077;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2021;Number;113702;106
;;;;;
Murray Hill/Stuyvesant;Children Under 18 Years;2022;Number;12365;106
;;;;;
Murray Hill/Stuyvesant;Youth 18 to 24 Years;2022;Number;11680;106
;;;;;
Murray Hill/Stuyvesant;Adults 25 Years and Older;2022;Number;104582;106
;;;;;
Park Slope;Adults 25 Years and Older;2005;Number;84182;306
;;;;;
Park Slope;Children Under 18 Years;2005;Number;21262;306
;;;;;
Park Slope;Youth 18 to 24 Years;2005;Number;6869;306
;;;;;
Park Slope;Adults 25 Years and Older;2006;Number;79936;306
;;;;;
Park Slope;Children Under 18 Years;2006;Number;23567;306
;;;;;
Park Slope;Youth 18 to 24 Years;2006;Number;6529;306
;;;;;
Park Slope;Adults 25 Years and Older;2007;Number;81323;306
;;;;;
Park Slope;Children Under 18 Years;2007;Number;20500;306
;;;;;
Park Slope;Youth 18 to 24 Years;2007;Number;7166;306
;;;;;
Park Slope;Adults 25 Years and Older;2008;Number;88997;306
;;;;;
Park Slope;Children Under 18 Years;2008;Number;22807;306
;;;;;
Park Slope;Youth 18 to 24 Years;2008;Number;6340;306
;;;;;
Park Slope;Adults 25 Years and Older;2009;Number;88019;306
;;;;;
Park Slope;Children Under 18 Years;2009;Number;21870;306
;;;;;
Park Slope;Youth 18 to 24 Years;2009;Number;8997;306
;;;;;
Park Slope;Adults 25 Years and Older;2010;Number;86398;306
;;;;;
Park Slope;Children Under 18 Years;2010;Number;25437;306
;;;;;
Park Slope;Youth 18 to 24 Years;2010;Number;7723;306
;;;;;
Park Slope;Adults 25 Years and Older;2011;Number;83075;306
;;;;;
Park Slope;Children Under 18 Years;2011;Number;20977;306
;;;;;
Park Slope;Youth 18 to 24 Years;2011;Number;8014;306
;;;;;
Park Slope;Adults 25 Years and Older;2012;Number;84991;306
;;;;;
Park Slope;Children Under 18 Years;2012;Number;17428;306
;;;;;
Park Slope;Youth 18 to 24 Years;2012;Number;6785;306
;;;;;
Park Slope;Adults 25 Years and Older;2013;Number;85516;306
;;;;;
Park Slope;Children Under 18 Years;2013;Number;24769;306
;;;;;
Park Slope;Youth 18 to 24 Years;2013;Number;6054;306
;;;;;
Park Slope;Adults 25 Years and Older;2014;Number;92542;306
;;;;;
Park Slope;Children Under 18 Years;2014;Number;26524;306
;;;;;
Park Slope;Youth 18 to 24 Years;2014;Number;5996;306
;;;;;
Park Slope;Adults 25 Years and Older;2015;Number;88416;306
;;;;;
Park Slope;Children Under 18 Years;2015;Number;23148;306
;;;;;
Park Slope;Youth 18 to 24 Years;2015;Number;5473;306
;;;;;
Park Slope;Adults 25 Years and Older;2016;Number;80818;306
;;;;;
Park Slope;Children Under 18 Years;2016;Number;26900;306
;;;;;
Park Slope;Youth 18 to 24 Years;2016;Number;6289;306
;;;;;
Park Slope;Adults 25 Years and Older;2017;Number;84596;306
;;;;;
Park Slope;Children Under 18 Years;2017;Number;26434;306
;;;;;
Park Slope;Youth 18 to 24 Years;2017;Number;5179;306
;;;;;
Park Slope;Adults 25 Years and Older;2018;Number;87692;306
;;;;;
Park Slope;Children Under 18 Years;2018;Number;24305;306
;;;;;
Park Slope;Youth 18 to 24 Years;2018;Number;4354;306
;;;;;
Park Slope;Adults 25 Years and Older;2019;Number;83781;306
;;;;;
Park Slope;Children Under 18 Years;2019;Number;25654;306
;;;;;
Park Slope;Youth 18 to 24 Years;2019;Number;4608;306
;;;;;
Park Slope;Children Under 18 Years;2021;Number;26092;306
;;;;;
Park Slope;Youth 18 to 24 Years;2021;Number;5511;306
;;;;;
Park Slope;Adults 25 Years and Older;2021;Number;85908;306
;;;;;
Park Slope;Children Under 18 Years;2022;Number;18520;306
;;;;;
Park Slope;Youth 18 to 24 Years;2022;Number;4686;306
;;;;;
Park Slope;Adults 25 Years and Older;2022;Number;84724;306
;;;;;
Pelham Parkway;Adults 25 Years and Older;2005;Number;80278;211
;;;;;
Pelham Parkway;Children Under 18 Years;2005;Number;29363;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2005;Number;9972;211
;;;;;
Pelham Parkway;Adults 25 Years and Older;2006;Number;79583;211
;;;;;
Pelham Parkway;Children Under 18 Years;2006;Number;32288;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2006;Number;9594;211
;;;;;
Pelham Parkway;Adults 25 Years and Older;2007;Number;82276;211
;;;;;
Pelham Parkway;Children Under 18 Years;2007;Number;31990;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2007;Number;12712;211
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2008;Number;88236;211
Pelham Parkway;Children Under 18 Years;2008;Number;30874;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2008;Number;11407;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2009;Number;87933;211
Pelham Parkway;Children Under 18 Years;2009;Number;28463;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2009;Number;10319;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2010;Number;81658;211
Pelham Parkway;Children Under 18 Years;2010;Number;28996;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2010;Number;13001;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2011;Number;81538;211
Pelham Parkway;Children Under 18 Years;2011;Number;28907;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2011;Number;11391;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2012;Number;91660;211
Pelham Parkway;Children Under 18 Years;2012;Number;31891;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2012;Number;12724;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2013;Number;82302;211
Pelham Parkway;Children Under 18 Years;2013;Number;27817;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2013;Number;11188;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2014;Number;93326;211
Pelham Parkway;Children Under 18 Years;2014;Number;31507;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2014;Number;11006;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2015;Number;89412;211
Pelham Parkway;Children Under 18 Years;2015;Number;30095;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2015;Number;14066;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2016;Number;86293;211
Pelham Parkway;Children Under 18 Years;2016;Number;27814;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2016;Number;10525;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2017;Number;85460;211
Pelham Parkway;Children Under 18 Years;2017;Number;24943;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2017;Number;9713;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2018;Number;88185;211
Pelham Parkway;Children Under 18 Years;2018;Number;27042;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2018;Number;9704;211
;;;;;
;;;;;
Pelham Parkway;Adults 25 Years and Older;2019;Number;88163;211
Pelham Parkway;Children Under 18 Years;2019;Number;26482;211
;;;;;
Pelham Parkway;Youth 18 to 24 Years;2019;Number;10510;211
;;;;;
;;;;;
Pelham Parkway;Children Under 18 Years;2021;Number;34359;211
Pelham Parkway;Youth 18 to 24 Years;2021;Number;13161;211
;;;;;
Pelham Parkway;Adults 25 Years and Older;2021;Number;90235;211
;;;;;
;;;;;
Pelham Parkway;Children Under 18 Years;2022;Number;23825;211
Pelham Parkway;Youth 18 to 24 Years;2022;Number;10353;211
;;;;;
Pelham Parkway;Adults 25 Years and Older;2022;Number;80696;211
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2005;Number;132422;413
Queens Village;Children Under 18 Years;2005;Number;42733;413
;;;;;
Queens Village;Youth 18 to 24 Years;2005;Number;13840;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2006;Number;144205;413
Queens Village;Children Under 18 Years;2006;Number;49647;413
;;;;;
Queens Village;Youth 18 to 24 Years;2006;Number;19852;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2007;Number;135151;413
Queens Village;Children Under 18 Years;2007;Number;44979;413
;;;;;
Queens Village;Youth 18 to 24 Years;2007;Number;21940;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2008;Number;137773;413
Queens Village;Children Under 18 Years;2008;Number;45395;413
;;;;;
Queens Village;Youth 18 to 24 Years;2008;Number;20257;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2009;Number;138141;413
Queens Village;Children Under 18 Years;2009;Number;47455;413
;;;;;
Queens Village;Youth 18 to 24 Years;2009;Number;15946;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2010;Number;143533;413
Queens Village;Children Under 18 Years;2010;Number;42781;413
;;;;;
Queens Village;Youth 18 to 24 Years;2010;Number;20850;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2011;Number;136736;413
Queens Village;Children Under 18 Years;2011;Number;42769;413
;;;;;
Queens Village;Youth 18 to 24 Years;2011;Number;21135;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2012;Number;136476;413
Queens Village;Children Under 18 Years;2012;Number;40536;413
;;;;;
Queens Village;Youth 18 to 24 Years;2012;Number;20739;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2013;Number;136609;413
Queens Village;Children Under 18 Years;2013;Number;40223;413
;;;;;
Queens Village;Youth 18 to 24 Years;2013;Number;21058;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2014;Number;137646;413
Queens Village;Children Under 18 Years;2014;Number;37214;413
;;;;;
Queens Village;Youth 18 to 24 Years;2014;Number;18242;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2015;Number;144672;413
Queens Village;Children Under 18 Years;2015;Number;39088;413
;;;;;
Queens Village;Youth 18 to 24 Years;2015;Number;19253;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2016;Number;151509;413
Queens Village;Children Under 18 Years;2016;Number;42332;413
;;;;;
Queens Village;Youth 18 to 24 Years;2016;Number;20322;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2017;Number;148911;413
Queens Village;Children Under 18 Years;2017;Number;43872;413
;;;;;
Queens Village;Youth 18 to 24 Years;2017;Number;16003;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2018;Number;135990;413
Queens Village;Children Under 18 Years;2018;Number;37048;413
;;;;;
Queens Village;Youth 18 to 24 Years;2018;Number;14723;413
;;;;;
;;;;;
Queens Village;Adults 25 Years and Older;2019;Number;147091;413
Queens Village;Children Under 18 Years;2019;Number;38180;413
;;;;;
Queens Village;Youth 18 to 24 Years;2019;Number;15389;413
;;;;;
;;;;;
Queens Village;Children Under 18 Years;2021;Number;37860;413
Queens Village;Youth 18 to 24 Years;2021;Number;18515;413
;;;;;
Queens Village;Adults 25 Years and Older;2021;Number;150019;413
;;;;;
;;;;;
Queens Village;Children Under 18 Years;2022;Number;35358;413
Queens Village;Youth 18 to 24 Years;2022;Number;14377;413
;;;;;
Queens Village;Adults 25 Years and Older;2022;Number;144088;413
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2005;Number;90781;406
Rego Park/Forest Hills;Children Under 18 Years;2005;Number;19188;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2005;Number;6521;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2006;Number;87017;406
Rego Park/Forest Hills;Children Under 18 Years;2006;Number;21639;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2006;Number;7762;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2007;Number;90478;406
Rego Park/Forest Hills;Children Under 18 Years;2007;Number;20721;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2007;Number;6732;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2008;Number;87830;406
Rego Park/Forest Hills;Children Under 18 Years;2008;Number;21990;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2008;Number;7011;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2009;Number;88825;406
Rego Park/Forest Hills;Children Under 18 Years;2009;Number;19397;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2009;Number;6723;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2010;Number;86835;406
Rego Park/Forest Hills;Children Under 18 Years;2010;Number;21229;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2010;Number;6398;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2011;Number;89076;406
Rego Park/Forest Hills;Children Under 18 Years;2011;Number;17188;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2011;Number;5666;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2012;Number;88572;406
Rego Park/Forest Hills;Children Under 18 Years;2012;Number;21777;406
;;;;;
Rego Park/Forest Hills;Youth 18 to 24 Years;2012;Number;5627;406
;;;;;
;;;;;
Rego Park/Forest Hills;Adults 25 Years and Older;2013;Number;88870;406
Rego Park/Forest Hills;Children Under 18 Years;2013;Number;20790;406
